index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
0,456284,ASASSN-V J062011.28+675148.4,RRC,0.0929,15.13,6573.14,0.32961,0.0259
1,AP39443219,ASASSN-V J075015.49-645653.0,RRC,0.5339,13.68,1758.571,0.357864,0.0106
2,AP12996825,ASASSN-V J223054.90+484124.0,RRC,1.4763,11.17,657.0154,0.288408,0.0181
3,AP47329164,ASASSN-V J162906.98-761608.0,RRC,0.788,12.44,1217.695,0.264165,0.0181
4,450850,ASASSN-V J172133.04+035003.3,RRC,0.1501,13.98,4907.29,0.37636,0.0268
5,452786,ASASSN-V J132811.42-361434.0,RRC,0.0873,14.8,6196.451,0.36435,0.0277
6,43762553,ASASSN-V J080232.88-364133.0,RRC,0.4779,13.44,1226.025,0.23006,0.0117
7,44378360,ASASSN-V J074042.87-323958.3,RRC,0.4685,13.94,1974.079,0.271241,0.025
8,AP52460117,ASASSN-V J153447.07-452408.3,RRC,0.5221,14.66,1999.559,0.180586,0.1594
9,AP39461694,ASASSN-V J083229.55-622024.4,RRC,0.1187,15.84,5424.117,0.301024,0.0387
10,AP47417288,ASASSN-V J141203.91-764300.9,RRC,0.1736,13.9,4569.059,0.279986,0.019
11,40849810,ASASSN-V J110611.94-520417.0,RRC,0.1668,15.2,4619.321,0.455609,0.0211
12,451159,ASASSN-V J183119.78+195810.2,RRC,0.1883,14.57,4398.686,0.32676,0.0193
13,AP53575077,ASASSN-V J163036.35-294550.1,RRC,0.1266,15.37,4990.737,0.261347,0.046
14,AP36360181,ASASSN-V J042829.11-641646.6,RRC,0.604,13.41,1571.817,0.29784,0.0166
15,AP36105307,ASASSN-V J040851.25-740949.0,RRC,1.83,11.64,537.2894,0.219768,0.0136
16,27831766,ASASSN-V J182604.27-343308.4,RRC,0.2131,13.97,7264.361,0.387194,0.0176
17,514559,ASASSN-V J182901.33-455730.6,RRC,0.1508,14.54,5011.494,0.33165,0.0216
18,AP49965383,ASASSN-V J151313.62-532143.7,RRC,0.1107,14.36,6440.166,0.380475,0.039
19,AP51750410,ASASSN-V J173042.32-452930.6,RRC,0.405,14.42,2191.865,0.333418,0.0218
20,AP53119649,ASASSN-V J161853.19-354031.0,RRC,0.1008,16.03,5616.866,0.349455,0.0512
21,AP7531552,ASASSN-V J102309.24+751822.9,RRC,0.1305,15.26,5118.433,0.363527,0.0236
22,AP38157783,ASASSN-V J091236.66-754139.8,RRC,0.496,12.26,1892.3,0.296015,0.0125
23,654920,ASASSN-V J214347.75-340555.9,RRC,0.1049,15.39,3870.501,0.3326,0.0328
24,460688,ASASSN-V J220542.89-200930.7,RRC,0.1915,14.11,3693.222,0.39527,0.0202
25,654961,ASASSN-V J051134.22-832756.8,RRC,0.1609,14.52,4900.924,0.353945,0.017
26,AP38670083,ASASSN-V J105139.60-641640.0,RRC,0.3755,13.64,5694.244,0.187403,0.1908
27,AP59605638,ASASSN-V J184934.33-384729.1,RRC,0.1282,14.76,5299.633,0.264188,0.0293
28,AP54063405,ASASSN-V J134831.59-550024.9,RRC,0.622,13.74,1513.357,0.286433,0.0168
29,AP49238973,ASASSN-V J121703.69-654804.4,RRC,1.9961,13.78,19753.7,0.246478,1.3054
30,AP55321987,ASASSN-V J123929.57-451543.1,RRC,0.8449,12.98,1104.444,0.198484,0.05
31,AP48263276,ASASSN-V J153429.12-604539.7,RRC,0.114,15.72,6630.757,0.250279,0.0594
32,21479884,ASASSN-V J071124.18-001301.2,RRC,1.4772,11.98,658.0358,0.244704,0.031
33,462863,ASASSN-V J163125.51-145903.8,RRC,0.4451,13.76,2105.047,0.29952,0.0158
34,AP59718714,ASASSN-V J183452.68-340935.0,RRC,0.0351,15.28,6602.027,0.301418,0.0347
35,32451511,ASASSN-V J192849.08+075735.1,RRC,0.9855,12.82,980.126,0.201903,0.0155
36,450042,ASASSN-V J183432.73-392129.1,RRC,0.1037,15.23,5882.822,0.34739,0.0312
37,654297,ASASSN-V J232100.94-543627.3,RRC,0.0902,14.95,7478.007,0.270302,0.0217
38,461829,ASASSN-V J200510.96-054720.2,RRC,0.1594,15.74,4568.056,0.35706,0.033
39,AP58400084,ASASSN-V J185036.31-622534.6,RRC,0.7811,12.53,1229.261,0.351043,0.0137
40,AP60009319,ASASSN-V J185236.13-311011.9,RRC,0.4964,14.06,1855.689,0.2384,0.0202
41,AP50729808,ASASSN-V J171358.07-611934.1,RRC,0.1156,14.76,5628.965,0.278048,0.0253
42,458339,ASASSN-V J075145.01+031249.6,RRC,0.2336,14.27,3498.252,0.2457,0.024
43,467265,ASASSN-V J124552.28-123308.4,RRC,0.3318,13.06,2635.162,0.2472,0.0181
44,566225,ASASSN-V J155352.51-355208.9,RRC,0.3306,14.35,2651.044,0.40407,0.0177
45,AP59406124,ASASSN-V J180041.02-445939.1,RRC,0.4738,15.43,5508.373,0.281286,0.3118
46,516904,ASASSN-V J101934.49-530000.0,RRC,0.1708,15.06,4582.935,0.412703,0.021
47,AP39302733,ASASSN-V J061316.28-753608.1,RRC,0.3079,14.7,2854.16,0.384884,0.0159
48,AP56022500,ASASSN-V J145651.47-361617.3,RRC,0.5387,13.18,1722.431,0.181908,0.0228
49,AP55173173,ASASSN-V J120001.39-541224.4,RRC,0.4565,13.1,2061.981,0.215074,0.0156
50,AP52549910,ASASSN-V J160814.40-420811.7,RRC,0.4226,15.09,5219.365,0.208805,0.311
51,AP39600215,ASASSN-V J074318.24-604807.1,RRC,0.7411,13.76,1294.564,0.234562,0.0122
52,40464187,ASASSN-V J113912.43-603025.8,RRC,0.3792,15.48,2425.371,0.322685,0.0259
53,448298,ASASSN-V J175636.99+432236.0,RRC,0.1229,14.61,5965.873,0.27263,0.016
54,457976,ASASSN-V J203756.60-794835.4,RRC,0.2689,14.29,3205.158,0.26961,0.0184
55,AP28633394,ASASSN-V J182228.76-224044.9,RRC,0.6825,14.11,1405.346,0.347481,0.0738
56,AP38218023,ASASSN-V J085604.07-723055.3,RRC,0.2628,15.25,2025.128,0.237995,0.1344
57,471932,ASASSN-V J190454.75-643958.7,RRC,0.1769,13.95,4520.019,0.31752,0.015
58,AP50859390,ASASSN-V J175323.46-575319.9,RRC,0.1814,15.31,4370.2,0.265156,0.0315
59,AP2440698,ASASSN-V J021712.04+483649.9,RRC,0.2054,14.73,3814.611,0.444234,0.0306
60,AP43241634,ASASSN-V J075607.81-523556.9,RRC,0.4281,13.78,1097.854,0.202456,0.3018
61,41026113,ASASSN-V J103606.02-564707.1,RRC,0.5791,14.27,1630.254,0.192741,0.0202
62,31621973,ASASSN-V J184728.81-084658.0,RRC,0.8066,13.92,5130.137,0.241489,0.5242
63,AP52478970,ASASSN-V J155246.86-444455.6,RRC,0.4545,13.8,2008.492,0.435815,0.0204
64,AP42615553,ASASSN-V J105653.63-305002.8,RRC,0.1587,14.51,4247.026,0.332494,0.021
65,450315,ASASSN-V J173351.47-710556.0,RRC,0.1351,14.65,5077.182,0.30104,0.0184
66,AP53392016,ASASSN-V J165721.95-262955.5,RRC,0.1119,14.09,5456.347,0.343687,0.0307
67,AP57098704,ASASSN-V J201822.08-830025.2,RRC,1.1011,12.91,889.6052,0.384535,0.0123
68,AP47477432,ASASSN-V J133753.34-751750.9,RRC,0.3078,14.1,2941.204,0.223776,0.025
69,AP59083937,ASASSN-V J181437.79-515319.2,RRC,0.7581,13.03,1266.927,0.283557,0.0222
70,48263167,ASASSN-V J153515.22-605057.3,RRC,0.9853,11.09,991.3873,0.188997,0.014
71,AP53912343,ASASSN-V J122739.94-592927.9,RRC,0.2867,14.79,3080.801,0.233149,0.0172
72,AP38085305,ASASSN-V J073501.99-811024.4,RRC,0.7756,14.34,1237.516,0.228258,0.0137
73,AP48721782,ASASSN-V J141316.11-690940.9,RRC,0.3532,13.96,3270.366,0.345641,0.3043
74,AP23140917,ASASSN-V J051518.94-032158.4,RRC,0.6237,13.57,1532.478,0.306313,0.0788
75,453393,ASASSN-V J180340.56+123304.1,RRC,0.0963,15,7407.016,0.39401,0.0254
76,493161,ASASSN-V J185250.82-233405.6,RRC,0.1946,14.17,3863.745,0.38873,0.039
77,AP39297459,ASASSN-V J063226.19-760406.0,RRC,0.4831,13.27,1928.447,0.392068,0.0104
78,AP52064595,ASASSN-V J170031.24-413740.8,RRC,0.2856,15.31,2691.496,0.237027,0.2084
79,21471204,ASASSN-V J071456.64-004558.2,RRC,0.249,14.84,3385.232,0.254719,0.0288
80,13651573,ASASSN-V J193257.92+283755.9,RRC,0.4213,12.64,2287.507,0.296433,0.013
81,AP36345681,ASASSN-V J030550.78-670536.2,RRC,0.3747,14.76,2438.768,0.219515,0.0154
82,AP33717549,ASASSN-V J165225.93+014218.2,RRC,0.3766,14.45,2442.69,0.320064,0.0208
83,50235443,ASASSN-V J142116.50-551416.0,RRC,0.6763,14.58,1475.682,0.218409,0.3323
84,AP41241349,ASASSN-V J101545.88-514449.3,RRC,0.1611,14.71,4798.075,0.18594,0.1122
85,31650257,ASASSN-V J184046.95-054433.0,RRC,0.4101,14.27,2205.234,0.351207,0.0274
86,AP51693789,ASASSN-V J172622.74-471322.4,RRC,0.0689,14.8,7987.599,0.273502,0.059
87,AP47903736,ASASSN-V J173734.12-645624.9,RRC,0.1103,15.31,6149.508,0.298217,0.0315
88,451887,ASASSN-V J194152.27+553607.4,RRC,0.1493,14.41,5697.38,0.3659,0.014
89,AP54324224,ASASSN-V J121217.64-541228.1,RRC,0.1288,15.45,3459.517,0.205245,0.087
90,AP47243150,ASASSN-V J173853.93-825617.4,RRC,0.3223,13.42,2791.346,0.260197,0.0111
91,AP51632530,ASASSN-V J173814.45-480748.7,RRC,0.1751,14.35,5784.76,0.212067,0.0715
92,448627,ASASSN-V J173603.43+520151.4,RRC,0.091,15.59,7035.933,0.35778,0.0278
93,471554,ASASSN-V J221957.65+433544.3,RRC,0.1139,14.99,7349.115,0.36675,0.0255
94,AP52397534,ASASSN-V J160005.46-454329.5,RRC,0.7701,14.87,1226.998,0.246334,0.0258
95,AP4153832,ASASSN-V J030536.11+664014.0,RRC,1.5278,13.46,641.0753,0.288118,0.0122
96,30751857,ASASSN-V J190852.13-103144.3,RRC,1.927,14.95,4049.167,0.234709,0.7161
97,AP52840824,ASASSN-V J151130.78-401539.8,RRC,0.1136,14.27,4865.78,0.359284,0.0302
98,468354,ASASSN-V J200501.77+473513.7,RRC,0.3314,14.51,2765.109,0.40479,0.0226
99,453251,ASASSN-V J221143.31+281323.9,RRC,0.1275,14.87,5552.93,0.35722,0.0233
100,AP32703674,ASASSN-V J195427.30+125223.3,RRC,0.2336,14.34,3637.291,0.377652,0.0322
101,459713,ASASSN-V J164742.19-220254.1,RRC,0.159,14.52,4450.429,0.31323,0.0261
102,AP51090406,ASASSN-V J163631.30-582345.0,RRC,0.3077,13.33,6469.816,0.430921,0.2497
103,AP59395481,ASASSN-V J182047.15-441818.3,RRC,0.1246,14.29,4980.068,0.38218,0.0289
104,AP39578872,ASASSN-V J081503.57-592504.6,RRC,1.0588,12.37,977.1204,0.277157,0.2361
105,AP38950612,ASASSN-V J101804.49-642048.4,RRC,0.4674,14.34,2566.916,0.203836,0.3303
106,J205348.68+655553.6,ASASSN-V J205348.68+655553.6,RRC,0.1752,15.56,3191.376,0.189505,0.1016
107,470057,ASASSN-V J211103.29-643257.3,RRC,0.1491,14.75,4993.576,0.2817,0.0191
108,AP54678280,ASASSN-V J135729.14-483032.9,RRC,0.5667,12.92,1679.451,0.373707,0.019
109,AP43054513,ASASSN-V J062152.98-533710.4,RRC,0.8335,12.63,1162.974,0.402239,0.0111
110,57387747,ASASSN-V J220521.25-615617.1,RRC,0.2556,13.64,3289.612,0.275688,0.0138
111,460858,ASASSN-V J171203.83-674754.8,RRC,0.1985,13.92,4055.896,0.37807,0.0152
112,AP43869213,ASASSN-V J063403.21-480505.3,RRC,0.5346,13.67,1758.248,0.270881,0.0114
113,653922,ASASSN-V J075534.77-770821.8,RRC,0.0626,15.27,8057.509,0.340889,0.0219
114,452474,ASASSN-V J210744.12+241259.5,RRC,0.1177,15.36,6044.38,0.3511,0.0268
115,AP59179272,ASASSN-V J181221.11-472538.9,RRC,0.7825,12.65,1228.405,0.267787,0.0334
116,517535,ASASSN-V J153910.34-421315.6,RRC,0.5191,13.84,1780.557,0.39826,0.0184
117,AP52184598,ASASSN-V J171823.89-393630.1,RRC,0.2159,15.2,2691.494,0.186113,0.1845
118,41901245,ASASSN-V J095138.94-504537.5,RRC,0.0901,14.1,1951.408,0.326787,0.0205
119,AP41221364,ASASSN-V J102529.90-522720.5,RRC,0.1269,15.25,5169.427,0.434264,0.0239
120,49978437,ASASSN-V J152737.51-533258.2,RRC,0.701,14.91,1462.311,0.276233,0.4519
121,453724,ASASSN-V J175153.98+121546.2,RRC,0.1597,14.43,4908.729,0.35209,0.0273
122,AP57331796,ASASSN-V J215957.11-701159.4,RRC,0.0661,15.12,6597.56,0.458913,0.0235
123,39994788,ASASSN-V J091548.06-523009.0,RRC,0.1826,15.49,4998.746,0.37046,0.0207
124,560128,ASASSN-V J214613.23+793006.3,RRC,0.2146,14.46,3890.86,0.34637,0.0161
125,654950,ASASSN-V J070518.53-800823.1,RRC,0.1121,15.77,6488.759,0.356775,0.0275
126,AP51265545,ASASSN-V J161357.83-533800.5,RRC,0.497,15.16,1878.523,0.211262,0.0305
127,AP37962969,ASASSN-V J071559.09-824012.9,RRC,0.4811,13.69,1934.356,0.361878,0.0115
128,492580,ASASSN-V J190402.45-174617.1,RRC,0.2147,14.35,3753.876,0.32666,0.0204
129,448065,ASASSN-V J180817.60+270322.9,RRC,0.1541,14.23,4954.936,0.32576,0.0191
130,482566,ASASSN-V J140215.71-682418.4,RRC,0.2425,13.68,3499.831,0.31575,0.0148
131,502596,ASASSN-V J184341.93-452211.9,RRC,0.1346,14.03,5327.246,0.26167,0.0245
132,AP53961680,ASASSN-V J124955.07-572844.7,RRC,0.3453,15.19,2563.536,0.316469,0.0338
133,473336,ASASSN-V J225136.62+404841.1,RRC,0.2244,13.52,3729.479,0.40701,0.0139
134,AP42919102,ASASSN-V J073517.06-554255.6,RRC,0.087,14.65,6613.956,0.379925,0.0148
135,AP50118046,ASASSN-V J144439.40-570115.8,RRC,1.9501,13.26,10677.52,0.304545,1.1033
136,AP52505239,ASASSN-V J154254.45-433017.4,RRC,0.1543,14.8,3887.759,0.306487,0.0568
137,502568,ASASSN-V J184357.66-383037.7,RRC,0.1345,14.71,5169.446,0.30866,0.0249
138,483011,ASASSN-V J143012.07-473537.4,RRC,0.163,14.81,4546.084,0.2729,0.0283
139,AP60157730,ASASSN-V J192507.46-252954.5,RRC,0.1158,15.21,6010.955,0.321074,0.0312
140,AP45624280,ASASSN-V J082153.71-304119.4,RRC,1.0958,12.67,889.1957,0.26962,0.0143
141,AP39384764,ASASSN-V J082146.32-674353.1,RRC,0.0949,15.04,5967.361,0.337555,0.0204
142,AP43010258,ASASSN-V J061204.50-591455.4,RRC,0.0441,15.94,7763.137,0.337707,0.0277
143,561020,ASASSN-V J193531.51+043914.3,RRC,0.2351,14.09,3528.985,0.39425,0.0197
144,51001115,ASASSN-V J171430.72-540634.2,RRC,0.3262,14.95,2728.784,0.37037,0.0274
145,AP39579958,ASASSN-V J075144.48-611238.2,RRC,0.5697,14.78,1527.605,0.203013,0.1136
146,AP47285802,ASASSN-V J164216.02-764814.3,RRC,0.6287,13,1540.187,0.406582,0.0191
147,AP39417472,ASASSN-V J084337.21-651831.0,RRC,0.1487,14.51,5093.309,0.380207,0.0153
148,480514,ASASSN-V J082730.75-255411.3,RRC,0.257,13.91,3356.028,0.34084,0.0143
149,453588,ASASSN-V J221202.75+382041.3,RRC,0.2109,13.72,3864.766,0.38407,0.0141
150,458148,ASASSN-V J070128.13-642048.2,RRC,0.1404,14.77,5197.494,0.28289,0.0175
151,J075303.27-095022.6,ASASSN-V J075303.27-095022.6,RRC,0.3116,14.36,2828.997,0.212652,0.0232
152,564009,ASASSN-V J115119.26-503131.2,RRC,0.1309,14.7,5215.454,0.31069,0.0196
153,474673,ASASSN-V J090739.72-600818.3,RRC,0.2668,13.99,3276.974,0.23523,0.0138
154,AP57648902,ASASSN-V J194327.06-650035.6,RRC,0.1177,15.05,6104.351,0.392777,0.0252
155,AP39011379,ASASSN-V J101334.93-614128.2,RRC,0.3583,14.24,3001.698,0.206119,0.0962
156,AP54410187,ASASSN-V J130628.06-520346.0,RRC,0.7615,13.48,1245.534,0.339995,0.0367
157,AP43583456,ASASSN-V J081138.66-413522.8,RRC,0.3766,14.43,2392.735,0.279243,0.0184
158,AP60303901,ASASSN-V J212220.46-281854.2,RRC,0.2451,13.39,3282.949,0.346951,0.0235
159,AP59517558,ASASSN-V J181200.39-402523.6,RRC,0.3855,14.22,5808.339,0.23032,0.3346
160,AP50420189,ASASSN-V J150018.78-504437.1,RRC,0.5719,14.09,1636.056,0.350426,0.0183
161,AP36366720,ASASSN-V J043916.58-631004.9,RRC,0.7267,13.48,1319.456,0.259488,0.0108
162,AP60121977,ASASSN-V J192745.82-253919.3,RRC,0.2045,14.01,3941.044,0.250733,0.0222
163,AP53322364,ASASSN-V J164910.88-293614.5,RRC,0.181,16.34,4104.391,0.332899,0.0482
164,460803,ASASSN-V J181002.35-645911.2,RRC,0.1458,14.65,5031.709,0.35134,0.0215
165,AP50565324,ASASSN-V J144400.33-470024.4,RRC,0.1723,14.4,4338.136,0.395032,0.0251
166,38913523,ASASSN-V J093340.52-635458.6,RRC,0.2624,13.81,3363.803,0.266397,0.0134
167,511210,ASASSN-V J160314.68-691136.2,RRC,0.1603,14.37,4854.162,0.34261,0.0172
168,465336,ASASSN-V J165048.68-071443.7,RRC,0.1945,14.82,3883.84,0.33604,0.0248
169,451179,ASASSN-V J182003.72+204427.6,RRC,0.911,14.68,1128.471,0.36094,0.1064
170,AP36750619,ASASSN-V J043825.71-542305.6,RRC,0.0794,14.92,7247.768,0.298911,0.0192
171,AP40629410,ASASSN-V J110311.76-571842.1,RRC,0.2232,14.82,3536.998,0.223763,0.0377
172,41295579,ASASSN-V J105550.17-510237.2,RRC,0.4762,13.8,1967.315,0.277105,0.0144
173,AP57443312,ASASSN-V J193725.67-701858.2,RRC,0.1057,14.77,5540.667,0.288282,0.0217
174,16013823,ASASSN-V J184429.87+665205.4,RRC,0.2057,14.16,4218.999,0.337815,0.0159
175,481279,ASASSN-V J141254.25-660223.5,RRC,0.334,13.42,2670.197,0.3492,0.014
176,15045016,ASASSN-V J211359.57+480107.2,RRC,0.2141,14.33,3941.091,0.255245,0.0249
177,AP35844152,ASASSN-V J182754.00+304719.5,RRC,0.1503,14.66,5415.526,0.394294,0.0174
178,468941,ASASSN-V J160258.75-130509.2,RRC,0.2931,13.93,2906.907,0.23649,0.0175
179,AP39396894,ASASSN-V J083115.29-671337.2,RRC,1.1736,12.2,833.9803,0.273182,0.0117
180,AP50139052,ASASSN-V J144726.62-551440.4,RRC,0.4732,15.88,3966.484,0.233928,0.0378
181,AP48844349,ASASSN-V J135004.59-664659.8,RRC,0.4105,14.96,2227.219,0.330995,0.0237
182,AP59408633,ASASSN-V J180645.11-442209.2,RRC,0.2232,14.08,3747.977,0.299337,0.0212
183,561105,ASASSN-V J223927.10-561351.2,RRC,0.0595,15.08,9285.662,0.30406,0.0228
184,AP38047524,ASASSN-V J092239.96-775734.3,RRC,4.562,14.85,217.6712,0.43342,0.0139
185,AP50339689,ASASSN-V J142021.13-511659.3,RRC,0.0772,15.45,6527.943,0.39287,0.0371
186,450345,ASASSN-V J172252.21-690708.1,RRC,0.0943,14.76,6098.412,0.30646,0.0187
187,AP40437482,ASASSN-V J115135.96-604352.9,RRC,0.7533,12.19,1283.513,0.192203,0.0123
188,AP39181574,ASASSN-V J095437.61-603403.4,RRC,1.152,13.14,1433.392,0.202742,0.8418
189,493547,ASASSN-V J184540.62-212258.3,RRC,0.2901,14.6,2954.324,0.27163,0.0226
190,AP45267942,ASASSN-V J084901.81-335856.9,RRC,0.2019,14.75,4336.007,0.185255,0.0188
191,AP39992150,ASASSN-V J091856.70-531244.7,RRC,0.2745,12.23,3454.963,0.482292,0.0107
192,AP58760748,ASASSN-V J185927.88-481130.1,RRC,0.1182,14.69,5410.55,0.28956,0.026
193,462836,ASASSN-V J093340.88-635502.4,RRC,0.2624,13.82,3363.803,0.2664,0.0134
194,AP36024139,ASASSN-V J045214.21-830550.6,RRC,0.2059,17.02,4098.33,0.236653,0.048
195,50407389,ASASSN-V J145912.84-511034.9,RRC,0.4832,14.1,1899.86,0.480013,0.0206
196,AP59687113,ASASSN-V J183548.04-363204.2,RRC,0.1943,14.25,3984.415,0.349548,0.0209
197,654701,ASASSN-V J192536.65-281433.0,RRC,0.0563,15.23,7392.867,0.293293,0.031
198,447659,ASASSN-V J011704.74+455915.4,RRC,0.1888,14.05,4548.358,0.33394,0.0164
199,455174,ASASSN-V J200853.73-610013.2,RRC,0.1791,14.69,4292.921,0.3265,0.0217
200,AP28223329,ASASSN-V J175954.61-202316.3,RRC,1.0688,13.48,902.2977,0.21016,0.0214
201,449099,ASASSN-V J173416.70+021846.6,RRC,0.0996,15.5,6110.697,0.25334,0.0369
202,AP42081041,ASASSN-V J101309.66-463317.0,RRC,0.3844,13.37,2392.681,0.21106,0.0138
203,450330,ASASSN-V J185839.79-362055.6,RRC,0.187,14.4,4202.506,0.22258,0.0243
204,AP40072927,ASASSN-V J081817.86-563406.8,RRC,0.4996,15.32,1858.638,0.380624,0.0478
205,AP50330818,ASASSN-V J143947.03-495528.5,RRC,0.7497,14.18,1706.366,0.326282,0.2477
206,AP38222710,ASASSN-V J081006.97-733928.2,RRC,1.2034,13.75,809.4408,0.202863,0.0414
207,451628,ASASSN-V J193637.72+641054.4,RRC,0.2143,14.09,4027.819,0.22516,0.0154
208,452260,ASASSN-V J185049.61+534505.0,RRC,0.1143,14.98,5590.562,0.31468,0.0232
209,448950,ASASSN-V J184326.79+533052.5,RRC,0.1461,14.27,5644.436,0.40639,0.015
210,AP39416096,ASASSN-V J084106.81-652259.9,RRC,0.4973,14.24,1873.354,0.2513,0.0145
211,514917,ASASSN-V J183020.80+041109.4,RRC,0.3348,14.69,2613.998,0.25543,0.0209
212,AP39505010,ASASSN-V J071031.43-654926.6,RRC,0.5106,13.73,1831.871,0.36239,0.0119
213,AP50081538,ASASSN-V J141640.45-575843.8,RRC,0.6319,13.71,1647.289,0.286249,0.1601
214,AP49135691,ASASSN-V J125005.84-664429.8,RRC,1.9072,11.15,518.9315,0.186703,0.0376
215,AP57127241,ASASSN-V J222946.45-805411.5,RRC,0.4858,13.6,1900.197,0.255768,0.0128
216,453609,ASASSN-V J221346.48+372204.9,RRC,0.132,14.63,5211.324,0.34324,0.0204
217,AP48754761,ASASSN-V J141713.56-665713.8,RRC,0.4814,13.46,1919.438,0.259423,0.0213
218,AP60054401,ASASSN-V J191134.82-285401.8,RRC,0.1097,15.26,5926.771,0.262342,0.0359
219,459022,ASASSN-V J134831.61+821227.1,RRC,0.1559,14.35,5027.99,0.28518,0.0183
220,490658,ASASSN-V J082122.86-233426.2,RRC,0.2733,13.56,3190.765,0.32301,0.0138
221,503953,ASASSN-V J193243.67+050755.2,RRC,1.2375,15.16,784.8987,0.225639,0.0368
222,655099,ASASSN-V J214342.62-675833.0,RRC,0.1562,14.07,4805.614,0.335321,0.0158
223,AP45166919,ASASSN-V J090309.65-383203.6,RRC,0.7383,13.04,1263.381,0.308429,0.0652
224,449687,ASASSN-V J191047.72+463456.4,RRC,0.1233,14.67,6342.08,0.40586,0.0185
225,AP42048562,ASASSN-V J094214.73-455854.4,RRC,0.2584,14.63,3327.688,0.474053,0.0181
226,454224,ASASSN-V J181602.60+220802.5,RRC,0.1265,15.09,5708.419,0.31108,0.0222
227,AP50607595,ASASSN-V J145515.22-461015.7,RRC,0.8939,11.93,1063.845,0.320132,0.0201
228,AP53605331,ASASSN-V J162257.73-265441.3,RRC,0.9146,12.4,1067.279,0.247701,0.0258
229,AP37967866,ASASSN-V J085910.44-813848.1,RRC,0.6682,13.58,1423.075,0.272517,0.0115
230,59775286,ASASSN-V J192950.69-390101.6,RRC,0.2184,13.81,3936.124,0.193412,0.0235
231,J033412.76+430244.5,ASASSN-V J033412.76+430244.5,RRC,0.2395,14.47,3500.072,0.215695,0.0316
232,AP48880766,ASASSN-V J134306.26-654952.7,RRC,0.4656,13.54,1991.309,0.291603,0.0143
233,AP29565771,ASASSN-V J165824.24-215535.9,RRC,0.1842,15.25,3977.935,0.277008,0.0452
234,561484,ASASSN-V J184142.12-331447.6,RRC,0.1552,14.59,4903.516,0.26486,0.028
235,AP27928412,ASASSN-V J173911.75-311130.8,RRC,1.492,13.46,654.6644,0.281204,0.0458
236,654419,ASASSN-V J201344.36-602910.8,RRC,0.0769,14.8,6003.912,0.315233,0.0226
237,482796,ASASSN-V J175126.60-040919.3,RRC,0.4294,14.34,2150.971,0.420928,0.0215
238,AP59746957,ASASSN-V J184619.77-324027.9,RRC,0.0903,14.63,5550.835,0.188377,0.0678
239,471549,ASASSN-V J184805.61-645241.2,RRC,0.1879,14.48,4390.33,0.35027,0.02
240,AP52241249,ASASSN-V J172356.83-351107.7,RRC,1.4645,13.53,665.3481,0.195648,0.0173
241,AP39527717,ASASSN-V J065753.82-635438.2,RRC,0.3398,13.07,2655.115,0.385015,0.016
242,490659,ASASSN-V J080343.20-191030.4,RRC,0.2099,13.9,3946.086,0.35321,0.0159
243,J191119.22-324657.2,ASASSN-V J191119.22-324657.1,RRC,0.0991,15.81,5904.717,0.285365,0.0393
244,AP42969519,ASASSN-V J071436.32-531933.4,RRC,1.1082,12.91,885.7357,0.225825,0.0156
245,AP28284080,ASASSN-V J190102.83-251829.0,RRC,0.0861,14.44,7503.502,0.185235,0.0361
246,AP41257970,ASASSN-V J102310.64-510108.2,RRC,0.1476,15.14,4795.524,0.327341,0.0255
247,655779,ASASSN-V J103938.35-811641.4,RRC,0.178,14.69,4258.484,0.29541,0.0169
248,AP59104771,ASASSN-V J182432.28-493246.2,RRC,0.1866,14.49,4150.072,0.249673,0.021
249,AP36685466,ASASSN-V J050803.69-555938.1,RRC,1.8092,13.42,440.817,0.200672,0.62
250,AP43019745,ASASSN-V J060739.23-572236.9,RRC,3.7736,15.63,262.9151,0.32762,0.018
251,AP50956704,ASASSN-V J172419.44-554731.9,RRC,0.163,14.05,5470.589,0.186799,0.0247
252,AP58343130,ASASSN-V J223503.34-255640.6,RRC,0.6278,13.36,1463.715,0.257928,0.014
253,AP51573187,ASASSN-V J173425.52-511517.6,RRC,0.2569,14.37,5291.554,0.455318,0.0983
254,488423,ASASSN-V J192920.81-175609.8,RRC,0.1269,14.49,4981.118,0.37777,0.0335
255,503569,ASASSN-V J193826.69+120605.8,RRC,0.3097,14.45,2865.134,0.35226,0.0197
256,455790,ASASSN-V J182331.71-691817.2,RRC,0.2,14.06,3822.782,0.36806,0.0174
257,AP45626728,ASASSN-V J082441.74-300922.0,RRC,0.6267,13.32,1499.524,0.282882,0.0127
258,AP51312680,ASASSN-V J161414.88-505911.1,RRC,1.3965,14.49,4000.087,0.284945,0.8784
259,566223,ASASSN-V J070136.33-125906.5,RRC,0.5462,13.85,1703.86,0.26614,0.0155
260,AP59942338,ASASSN-V J191020.06-333248.0,RRC,0.0876,14.61,6560.481,0.44955,0.0268
261,AP50554657,ASASSN-V J144247.77-470728.1,RRC,0.0785,15.72,6209.022,0.421638,0.0359
262,458341,ASASSN-V J120615.05-241209.9,RRC,0.1467,14.4,5096.774,0.28604,0.0222
263,464375,ASASSN-V J182354.65-481404.4,RRC,0.1015,14.71,6013.402,0.38355,0.0239
264,AP59626022,ASASSN-V J184817.23-371630.3,RRC,0.0887,15.51,5948.716,0.327737,0.0437
